#Zeitstempel[ms];BeschleunigungX[m/s2];BeschleunigungY[m/s2];BeschleunigungZ[m/s2];GyroskopX[rad/s];GyroskopY[rad/s];GyroskopZ[rad/s]
1655820554102;-2,888959;4,549539;11,940812;-0,02049;-0,384671;0,254382
1655820554112;-2,154255;3,487662;11,942948;-0,02049;-0,384671;0,254382
1655820554122;-2,154255;3,487662;11,942948;-0,013544;-0,519166;0,241362
1655820554132;-2,154255;3,487662;11,942948;-0,013544;-0,519166;0,241362
1655820554142;-1,837042;2,818464;9,985937;-0,013544;-0,519166;0,241362
1655820554152;-1,837042;2,818464;9,985937;-0,184394;0,278816;0,353674
1655820554163;-1,837042;2,818464;9,985937;-0,184394;0,278816;0,353674
1655820554173;-1,837042;2,818464;9,985937;-0,184394;0,278816;0,353674
1655820554183;-2,288627;2,587021;9,984204;-0,184394;0,278816;0,353674
1655820554193;-2,288627;2,587021;9,984204;0,097512;0,004503;0,305799
1655820554203;-2,288627;2,587021;9,984204;0,097512;0,004503;0,305799
1655820554213;-2,343263;2,876739;9,832919;0,097512;0,004503;0,305799
1655820554224;-2,343263;2,876739;9,832919;0,274366;-0,244032;0,260962
1655820554234;-2,343263;2,876739;9,832919;0,274366;-0,244032;0,260962
1655820554246;-2,010076;2,935253;9,184617;0,274366;-0,244032;0,260962
1655820554256;-2,010076;2,935253;9,184617;0,130446;-0,159226;0,352836
1655820554266;-2,010076;2,935253;9,184617;0,130446;-0,159226;0,352836
1655820554276;-1,573488;2,624792;8,662576;0,130446;-0,159226;0,352836
1655820554287;-1,573488;2,624792;8,662576;0,008273;0,053721;0,355977
1655820554297;-1,573488;2,624792;8,662576;0,008273;0,053721;0,355977
1655820554307;-1,573488;2,624792;8,662576;0,008273;0,053721;0,355977
1655820554317;-1,292744;2,501931;7,104209;0,008273;0,053721;0,355977
1655820554327;-1,292744;2,501931;7,104209;0,057072;0,13076;0,26707
1655820554337;-1,292744;2,501931;7,104209;0,057072;0,13076;0,26707
1655820554347;-1,320737;2,574734;7,037651;0,057072;0,13076;0,26707
1655820554358;-1,320737;2,574734;7,037651;0,17373;0,057875;0,217939
1655820554371;-1,320737;2,574734;7,037651;0,17373;0,057875;0,217939
1655820554381;-1,341596;2,883816;7,093847;0,17373;0,057875;0,217939
1655820554391;-1,341596;2,883816;7,093847;0,252706;-0,039846;0,245341
1655820554401;-1,341596;2,883816;7,093847;0,252706;-0,039846;0,245341
1655820554412;-1,411842;3,19013;6,70681;0,252706;-0,039846;0,245341
1655820554422;-1,411842;3,19013;6,70681;0,160029;-0,008482;0,213279
1655820554432;-1,411842;3,19013;6,70681;0,160029;-0,008482;0,213279
1655820554442;-1,619505;3,400389;7,466921;0,160029;-0,008482;0,213279
1655820554452;-1,619505;3,400389;7,466921;0,082397;-0,134338;0,063879
1655820554462;-1,619505;3,400389;7,466921;0,082397;-0,134338;0,063879
1655820554472;-1,619505;3,400389;7,466921;0,082397;-0,134338;0,063879
1655820554483;-1,749654;3,669181;8,428701;0,082397;-0,134338;0,063879
1655820554493;-1,749654;3,669181;8,428701;-0,145299;-0,093323;-0,023946
1655820554503;-1,749654;3,669181;8,428701;-0,145299;-0,093323;-0,023946
1655820554513;-1,537796;3,860545;8,741019;-0,145299;-0,093323;-0,023946
1655820554523;-1,537796;3,860545;8,741019;-0,158528;0,009774;0,027908
1655820554533;-1,537796;3,860545;8,741019;-0,158528;0,009774;0,027908
1655820554544;-1,594749;4,019453;8,944575;-0,158528;0,009774;0,027908
1655820554554;-1,594749;4,019453;8,944575;-0,158685;0,10568;-0,000768
1655820554564;-1,594749;4,019453;8,944575;-0,158685;0,10568;-0,000768
1655820554574;-1,594749;4,019453;8,944575;-0,158685;0,10568;-0,000768
1655820554584;-1,679293;4,118812;10,191015;-0,158685;0,10568;-0,000768
1655820554594;-1,679293;4,118812;10,191015;0,037664;-0,130446;-0,226456
1655820554605;-1,679293;4,118812;10,191015;0,037664;-0,130446;-0,226456
1655820554615;-1,775703;4,376859;11,324076;0,037664;-0,130446;-0,226456
1655820554625;-1,775703;4,376859;11,324076;0,003386;0,251519;-0,219336
1655820554635;-1,775703;4,376859;11,324076;0,003386;0,251519;-0,219336
1655820554645;-2,160987;4,683691;10,492225;0,003386;0,251519;-0,219336
1655820554655;-2,160987;4,683691;10,492225;-0,003124;0,435739;-0,102154
1655820554666;-2,160987;4,683691;10,492225;-0,003124;0,435739;-0,102154
1655820554676;-1,541598;4,217405;12,628389;-0,003124;0,435739;-0,102154
1655820554686;-1,541598;4,217405;12,628389;0,01604;-0,396574;-0,233368
1655820554696;-1,541598;4,217405;12,628389;0,01604;-0,396574;-0,233368
1655820554706;-1,541598;4,217405;12,628389;0,01604;-0,396574;-0,233368
1655820554717;-0,771249;3,729659;11,567049;0,01604;-0,396574;-0,233368
1655820554727;-0,771249;3,729659;11,567049;-0,048904;-0,169419;-0,26735
1655820554737;-0,771249;3,729659;11,567049;-0,048904;-0,169419;-0,26735
1655820554750;-0,591828;3,174424;10,620123;-0,048904;-0,169419;-0,26735
1655820554760;-0,591828;3,174424;10,620123;-0,121999;0,332572;-0,22972
1655820554770;-0,591828;3,174424;10,620123;-0,121999;0,332572;-0,22972
1655820554780;-0,827331;2,803438;9,963834;-0,121999;0,332572;-0,22972
1655820554791;-0,827331;2,803438;9,963834;0,037141;0,153938;-0,210452
1655820554801;-0,827331;2,803438;9,963834;0,037141;0,153938;-0,210452
1655820554811;-0,745823;2,685241;9,947601;0,037141;0,153938;-0,210452
1655820554821;-0,745823;2,685241;9,947601;0,214501;-0,202406;-0,143763
1655820554831;-0,745823;2,685241;9,947601;0,214501;-0,202406;-0,143763
1655820554842;-0,224002;2,612046;7,603506;0,214501;-0,202406;-0,143763
1655820554852;-0,224002;2,612046;7,603506;0,214501;-0,202406;-0,143763
1655820554862;-0,224002;2,612046;7,603506;0,224362;-0,182945;-0,053843
1655820554872;-0,224002;2,612046;7,603506;0,224362;-0,182945;-0,053843
1655820554882;-0,240703;2,477692;6,858047;0,224362;-0,182945;-0,053843
1655820554893;-0,240703;2,477692;6,858047;0,240873;0,095225;-0,098192
1655820554903;-0,240703;2,477692;6,858047;0,240873;0,095225;-0,098192
1655820555147;-1,95432;4,566643;9,983103;0,240873;0,095225;-0,098192
1655820555158;-1,95432;4,566643;9,983103;0,219318;-0,001553;-0,291278
1655820555168;-1,95432;4,566643;9,983103;0,219318;-0,001553;-0,291278
1655820555178;-1,813771;4,479896;10,759763;0,219318;-0,001553;-0,291278
1655820555188;-1,813771;4,479896;10,759763;0,219318;-0,001553;-0,291278
1655820555199;-1,813771;4,479896;10,759763;0,133902;0,098035;-0,233909
1655820555209;-1,606682;4,379982;10,654743;0,133902;0,098035;-0,233909
1655820554913;-0,588035;2,777226;6,435739;0,133902;0,098035;-0,233909
1655820555219;-1,606682;4,379982;10,654743;-0,0784;0,03838;-0,144705
1655820554924;-0,588035;2,777226;6,435739;-0,0784;0,03838;-0,144705
1655820555229;-1,606682;4,379982;10,654743;-0,0784;0,03838;-0,144705
1655820554934;-0,588035;2,777226;6,435739;-0,119084;-0,060825;-0,193697
1655820554944;-1,054349;3,295015;6,286197;-0,119084;-0,060825;-0,193697
1655820555239;-1,606682;4,379982;10,654743;-0,119084;-0,060825;-0,193697
1655820554954;-1,054349;3,295015;6,286197;-0,28976;0,069988;-0,263196
1655820554964;-1,054349;3,295015;6,286197;-0,28976;0,069988;-0,263196
1655820554974;-1,288119;3,633153;7,083485;-0,28976;0,069988;-0,263196
1655820554985;-1,288119;3,633153;7,083485;-0,26618;0,276949;-0,228725
1655820554995;-1,288119;3,633153;7,083485;-0,26618;0,276949;-0,228725
1655820555005;-1,288119;3,633153;7,083485;-0,26618;0,276949;-0,228725
1655820555015;-1,204523;3,771969;7,842495;-0,26618;0,276949;-0,228725
1655820555025;-1,204523;3,771969;7,842495;-0,182719;0,239983;-0,131772
1655820555035;-1,204523;3,771969;7,842495;-0,182719;0,239983;-0,131772
1655820555045;-1,090597;3,956074;8,547989;-0,182719;0,239983;-0,131772
1655820555056;-1,090597;3,956074;8,547989;-0,006772;-0,020228;0,071925
1655820555066;-1,090597;3,956074;8,547989;-0,006772;-0,020228;0,071925
1655820555077;-1,147292;4,094583;8,873505;-0,006772;-0,020228;0,071925
1655820555087;-1,147292;4,094583;8,873505;0,011833;-0,066794;0,217992
1655820555097;-1,147292;4,094583;8,873505;0,011833;-0,066794;0,217992
1655820555107;-1,147292;4,094583;8,873505;0,011833;-0,066794;0,217992
1655820555117;-1,58319;4,226657;9,405133;-0,013701;0,081175;0,324753
1655820555127;-1,58319;4,226657;9,405133;-0,013701;0,081175;0,324753
1655820555137;-1,58319;4,226657;9,405133;-0,013701;0,081175;0,324753
1655820555249;-2,645306;4,736344;10,328528;-0,013701;0,081175;0,324753
1655820555260;-2,645306;4,736344;10,328528;0,01789;0,242077;0,308033
1655820555270;-2,645306;4,736344;10,328528;0,01789;0,242077;0,308033
1655820555281;-2,655869;4,113679;12,562041;0,01789;0,242077;0,308033
1655820555291;-2,655869;4,113679;12,562041;0,066933;-0,5155;0,242356
1655820555301;-2,655869;4,113679;12,562041;0,066933;-0,5155;0,242356
1655820555311;-2,032189;3,337441;11,167342;0,066933;-0,5155;0,242356
1655820555321;-2,032189;3,337441;11,167342;-0,137497;-0,041329;0,464415
1655820555331;-2,032189;3,337441;11,167342;-0,137497;-0,041329;0,464415
1655820555341;-1,866405;2,728748;10,321069;-0,137497;-0,041329;0,464415
1655820555352;-1,866405;2,728748;10,321069;-0,038467;0,04386;0,474223
1655820555362;-1,866405;2,728748;10,321069;-0,038467;0,04386;0,474223
1655820555372;-1,866405;2,728748;10,321069;-0,038467;0,04386;0,474223
1655820555383;-2,005489;2,740509;9,571358;0,201673;-0,124163;0,278258
1655820555393;-2,005489;2,740509;9,571358;0,201673;-0,124163;0,278258
1655820555403;-2,005489;2,740509;9,571358;0,201673;-0,124163;0,278258
1655820555413;-2,10661;2,782331;10,042106;0,201673;-0,124163;0,278258
1655820555424;-2,10661;2,782331;10,042106;0,297788;-0,27283;0,239529
1655820555434;-2,10661;2,782331;10,042106;0,297788;-0,27283;0,239529
1655820555444;-1,505666;2,519658;9,418646;0,297788;-0,27283;0,239529
1655820555454;-1,505666;2,519658;9,418646;0,109432;-0,151844;0,281504
1655820555464;-1,505666;2,519658;9,418646;0,109432;-0,151844;0,281504
1655820555474;-1,505666;2,519658;9,418646;0,109432;-0,151844;0,281504
1655820555484;-0,892233;2,239651;7,90146;0,017034;0,144077;0,192143
1655820555494;-0,892233;2,239651;7,90146;0,017034;0,144077;0,192143
1655820555505;-0,892233;2,239651;7,90146;0,017034;0,144077;0,192143
1655820555515;-0,652027;2,181884;6,964781;0,165527;0,156207;0,03639
1655820555525;-0,652027;2,181884;6,964781;0,165527;0,156207;0,03639
1655820555535;-0,652027;2,181884;6,964781;0,165527;0,156207;0,03639
1655820555545;-0,841093;2,658043;7,136723;0,165527;0,156207;0,03639
1655820555555;-0,841093;2,658043;7,136723;0,337355;0,049044;-0,062308
1655820555566;-0,841093;2,658043;7,136723;0,337355;0,049044;-0,062308
1655820555576;-0,8941;3,005336;7,148952;0,337355;0,049044;-0,062308
1655820555586;-0,8941;3,005336;7,148952;0,328174;-0,07929;-0,100688
1655820555596;-0,8941;3,005336;7,148952;0,328174;-0,07929;-0,100688
1655820555607;-0,8941;3,005336;7,148952;0,328174;-0,07929;-0,100688
1655820555617;-0,871949;3,36869;7,371708;0,165562;-0,166208;-0,183434
1655820555627;-0,871949;3,36869;7,371708;0,165562;-0,166208;-0,183434
1655820555637;-0,871949;3,36869;7,371708;0,165562;-0,166208;-0,183434
1655820555648;-0,782224;3,602201;7,91818;0,165562;-0,166208;-0,183434
1655820555658;-0,782224;3,602201;7,91818;0,012584;-0,246353;-0,419664
1655820555668;-0,782224;3,602201;7,91818;0,012584;-0,246353;-0,419664
1655820555678;-0,655398;3,512409;8,81728;0,012584;-0,246353;-0,419664
1655820555689;-0,655398;3,512409;8,81728;-0,000489;-0,274244;-0,618545
1655820555699;-0,655398;3,512409;8,81728;-0,000489;-0,274244;-0,618545
1655820555709;-0,558893;3,553053;9,053932;-0,000489;-0,274244;-0,618545
1655820555719;-0,558893;3,553053;9,053932;0,070703;-0,213052;-0,73419
1655820555729;-0,558893;3,553053;9,053932;0,070703;-0,213052;-0,73419
1655820555739;-0,558893;3,553053;9,053932;0,070703;-0,213052;-0,73419
1655820555750;-0,517282;3,425202;9,80213;0,368771;-0,357566;-0,923576
1655820555760;-0,517282;3,425202;9,80213;0,368771;-0,357566;-0,923576
1655820555770;-0,517282;3,425202;9,80213;0,368771;-0,357566;-0,923576
1655820555780;-0,735077;3,43815;10,318233;0,540476;-0,434412;-1,103572
1655820555791;-0,735077;3,43815;10,318233;0,540476;-0,434412;-1,103572
1655820555802;-0,735077;3,43815;10,318233;0,540476;-0,434412;-1,103572
1655820555812;-0,728144;3,752327;10,151339;0,540476;-0,434412;-1,103572
1655820555822;-0,728144;3,752327;10,151339;0,670765;-0,60631;-1,209513
1655820555832;-0,728144;3,752327;10,151339;0,670765;-0,60631;-1,209513
1655820555842;-1,234278;4,409229;10,276355;0,670765;-0,60631;-1,209513
1655820555852;-1,234278;4,409229;10,276355;0,415668;-0,429211;-1,362648
1655820555862;-1,234278;4,409229;10,276355;0,415668;-0,429211;-1,362648
1655820555873;-1,234278;4,409229;10,276355;0,415668;-0,429211;-1,362648
1655820555883;-1,149552;4,276466;11,780459;0,17483;-0,72754;-1,484123
1655820555894;-1,149552;4,276466;11,780459;0,17483;-0,72754;-1,484123
1655820555904;-1,149552;4,276466;11,780459;0,17483;-0,72754;-1,484123
1655820555914;-0,472098;3,595018;10,987499;0,17483;-0,72754;-1,484123
1655820555925;-0,472098;3,595018;10,987499;-0,294175;-0,610219;-1,513235
1655820555935;-0,472098;3,595018;10,987499;-0,294175;-0,610219;-1,513235
1655820555945;0,1575;2,623652;10,716926;-0,294175;-0,610219;-1,513235
1655820555955;0,1575;2,623652;10,716926;-0,361056;-0,434133;-1,538578
1655820555965;0,1575;2,623652;10,716926;-0,361056;-0,434133;-1,538578
1655820555975;0,448041;1,911301;10,169267;-0,361056;-0,434133;-1,538578
1655820555985;0,448041;1,911301;10,169267;-0,176243;-0,471448;-1,6049
1655820555995;0,448041;1,911301;10,169267;-0,176243;-0,471448;-1,6049
1655820556005;0,448041;1,911301;10,169267;-0,176243;-0,471448;-1,6049
1655820556016;0,414829;1,7993;10,19293;0,249355;-0,76414;-1,566677
1655820556026;0,414829;1,7993;10,19293;0,249355;-0,76414;-1,566677
1655820556036;0,414829;1,7993;10,19293;0,249355;-0,76414;-1,566677
1655820556046;0,318046;2,017364;9,209085;0,249355;-0,76414;-1,566677
1655820556057;0,318046;2,017364;9,209085;0,276809;-0,711204;-1,516168
1655820556068;0,318046;2,017364;9,209085;0,276809;-0,711204;-1,516168
1655820556078;0,228857;2,231932;8,712586;0,276809;-0,711204;-1,516168
1655820556088;0,228857;2,231932;8,712586;0,366275;-0,93794;-1,579732
1655820556098;0,228857;2,231932;8,712586;0,366275;-0,93794;-1,579732
1655820556108;0,237476;2,39448;8,665766;0,366275;-0,93794;-1,579732
1655820556118;0,237476;2,39448;8,665766;0,17558;-0,900485;-1,726881
1655820556128;0,237476;2,39448;8,665766;0,17558;-0,900485;-1,726881
1655820556139;0,237476;2,39448;8,665766;0,17558;-0,900485;-1,726881
1655820556149;0,144524;2,369024;8,232607;0,074979;-0,678759;-1,730267
1655820556159;0,144524;2,369024;8,232607;0,074979;-0,678759;-1,730267
1655820556169;0,144524;2,369024;8,232607;0,074979;-0,678759;-1,730267
1655820556182;-0,149877;2,470759;8,54595;0,074979;-0,678759;-1,730267
1655820556192;-0,149877;2,470759;8,54595;0,000332;-0,720786;-1,705449
1655820556202;-0,149877;2,470759;8,54595;0,000332;-0,720786;-1,705449
1655820556212;-0,148354;2,708254;8,597549;0,000332;-0,720786;-1,705449
1655820556223;-0,148354;2,708254;8,597549;0,112836;-0,814126;-1,718242
1655820556233;-0,148354;2,708254;8,597549;0,112836;-0,814126;-1,718242
1655820556243;-0,453098;3,111734;9,07571;0,112836;-0,814126;-1,718242
1655820556253;-0,453098;3,111734;9,07571;0,107687;-0,758834;-1,639789
1655820556263;-0,453098;3,111734;9,07571;0,107687;-0,758834;-1,639789
1655820556273;-0,453098;3,111734;9,07571;0,107687;-0,758834;-1,639789
1655820556283;-0,643667;3,386033;8,801411;0,120742;-0,724661;-1,519135
1655820556294;-0,643667;3,386033;8,801411;0,120742;-0,724661;-1,519135
1655820556304;-0,643667;3,386033;8,801411;0,120742;-0,724661;-1,519135
1655820556314;-1,030962;3,663809;8,988771;0,03941;-0,608561;-1,438867
1655820556324;-1,030962;3,663809;8,988771;0,03941;-0,608561;-1,438867
1655820556334;-1,030962;3,663809;8,988771;0,03941;-0,608561;-1,438867
1655820556344;-1,345283;3,807183;8,980469;0,03941;-0,608561;-1,438867
1655820556355;-1,345283;3,807183;8,980469;0,016581;-0,473263;-1,364603
1655820556365;-1,345283;3,807183;8,980469;0,016581;-0,473263;-1,364603
1655820556375;-1,756147;4,099218;8,759551;0,016581;-0,473263;-1,364603
1655820556385;-1,756147;4,099218;8,759551;-0,023492;-0,309098;-1,220456
1655820556395;-1,756147;4,099218;8,759551;-0,023492;-0,309098;-1,220456
1655820556405;-1,756147;4,099218;8,759551;-0,023492;-0,309098;-1,220456
1655820556416;-2,099629;4,326342;9,069294;0,034488;-0,422911;-0,997089
1655820556426;-2,099629;4,326342;9,069294;0,034488;-0,422911;-0,997089
1655820556436;-2,099629;4,326342;9,069294;0,034488;-0,422911;-0,997089
1655820556446;-2,191125;4,565149;9,182396;0,044436;-0,382908;-0,818542
1655820556456;-2,191125;4,565149;9,182396;0,044436;-0,382908;-0,818542
1655820556466;-2,191125;4,565149;9,182396;0,044436;-0,382908;-0,818542
1655820556477;-2,372127;4,824757;9,381995;0,044436;-0,382908;-0,818542
1655820556487;-2,372127;4,824757;9,381995;0,041294;-0,294315;-0,648896
1655820556498;-2,372127;4,824757;9,381995;0,041294;-0,294315;-0,648896
1655820556508;-2,496252;5,05507;9,012177;0,041294;-0,294315;-0,648896
1655820556518;-2,496252;5,05507;9,012177;0,045256;-0,137078;-0,38488
1655820556528;-2,496252;5,05507;9,012177;0,045256;-0,137078;-0,38488
1655820556539;-2,496252;5,05507;9,012177;0,045256;-0,137078;-0,38488
1655820556549;-2,865409;5,088761;10,232884;0,016563;-0,455985;-0,210679
1655820556559;-2,865409;5,088761;10,232884;0,016563;-0,455985;-0,210679
1655820556569;-2,865409;5,088761;10,232884;0,016563;-0,455985;-0,210679
1655820556581;-1,935157;4,157618;13,56798;0,075259;-1,428639;0,03358
1655820556592;-1,935157;4,157618;13,56798;0,075259;-1,428639;0,03358
1655820556602;-1,935157;4,157618;13,56798;0,075259;-1,428639;0,03358
1655820556612;0,228675;2,951735;10,690628;0,075259;-1,428639;0,03358
1655820556623;0,228675;2,951735;10,690628;-0,014626;-0,477627;0,086656
1655820556633;0,228675;2,951735;10,690628;-0,014626;-0,477627;0,086656
1655820556644;-0,206639;2,389471;10,344493;-0,014626;-0,477627;0,086656
1655820556654;-0,206639;2,389471;10,344493;0,191393;0,673523;-0,076323
1655820556664;-0,206639;2,389471;10,344493;0,191393;0,673523;-0,076323
1655820556675;-0,935242;2,601463;9,690225;0,191393;0,673523;-0,076323
1655820556686;-0,935242;2,601463;9,690225;0,775118;0,189316;-0,230191
1655820556696;-0,935242;2,601463;9,690225;0,775118;0,189316;-0,230191
1655820556706;-0,935242;2,601463;9,690225;0,775118;0,189316;-0,230191
1655820556716;-1,481053;3,505016;9,234991;0,950367;-0,515029;-0,180066
1655820556726;-1,481053;3,505016;9,234991;0,950367;-0,515029;-0,180066
1655820556737;-1,481053;3,505016;9,234991;0,950367;-0,515029;-0,180066
1655820556747;-1,162337;3,433161;9,671645;0,950367;-0,515029;-0,180066
1655820556757;-1,162337;3,433161;9,671645;0,503964;-0,389837;-0,127584
1655820556769;-1,162337;3,433161;9,671645;0,503964;-0,389837;-0,127584
1655820556779;-0,588725;2,957069;8,763046;0,503964;-0,389837;-0,127584
1655820556790;-0,588725;2,957069;8,763046;0,005829;0,000716;-0,29161
1655820556800;-0,588725;2,957069;8,763046;0,005829;0,000716;-0,29161
1655820556810;-0,49515;2,719449;7,295362;0,005829;0,000716;-0,29161
1655820556820;-0,49515;2,719449;7,295362;-0,134146;0,315416;-0,550913
1655820556830;-0,49515;2,719449;7,295362;-0,134146;0,315416;-0,550913
1655820556841;-0,49515;2,719449;7,295362;-0,134146;0,315416;-0,550913
1655820556851;-0,946054;2,794474;8,102736;-0,134146;0,315416;-0,550913
1655820556861;-0,946054;2,794474;8,102736;0,010437;0,187675;-0,695112
1655820556872;-0,946054;2,794474;8,102736;0,010437;0,187675;-0,695112
1655820556882;-0,932656;3,275833;6,562957;0,010437;0,187675;-0,695112
1655820556892;-0,932656;3,275833;6,562957;0,259426;-0,051801;-0,462652
